Department of Energy,2018,CO,Colorado,714665437.75
Department of Education,2018,IA,Iowa,709466704.76
Department of State,2018,NY,New York,694792053.37
Department of Education,2018,KS,Kansas,688956258.47
Department of Energy,2018,NV,Nevada,679031126.08
Department of Education,2018,NE,Nebraska,586946873.71
Department of Energy,2018,OH,Ohio,583147291.44
Department of Veterans Affairs,2018,KS,Kansas,518992390.85
Department of Veterans Affairs,2018,WI,Wisconsin,500848925.94
Department of Education,2018,NV,Nevada,492631075.32
Department of Education,2018,WV,West Virginia,491219283.92
Department of Veterans Affairs,2018,NC,North Carolina,486418557.09
Department of Veterans Affairs,2018,MD,Maryland,480768672.15
Department of Energy,2018,DC,District of Columbia,470392154.55
Department of Veterans Affairs,2018,GA,Georgia,466972759.88
Department of Veterans Affairs,2018,WA,Washington,457418710.09
Department of Veterans Affairs,2018,MN,Minnesota,456270720.32
Environmental Protection Agency,2018,CA,California,448523884.62
Department of Education,2018,NH,New Hampshire,440547030.08
Department of Veterans Affairs,2018,NJ,New Jersey,421652506.41
Department of Education,2018,ID,Idaho,407888936.93
Department of Education,2018,AK,Alaska,403815677.19
Department of Veterans Affairs,2018,TN,Tennessee,366262582.78
Department of Energy,2018,MD,Maryland,361393080.57
Department of Education,2018,HI,Hawaii,356532884.16
Department of Veterans Affairs,2018,OH,Ohio,334050898.16
Environmental Protection Agency,2018,NY,New York,317437627.20
Department of Education,2018,DE,Delaware,300344607.14
Environmental Protection Agency,2018,TX,Texas,299328542.65
Department of Education,2018,MT,Montana,294057913.10
Department of Education,2018,RI,Rhode Island,293290501.27
Department of Veterans Affairs,2018,MI,Michigan,291242656.88
Department of Education,2018,ME,Maine,290040379.39
Department of Veterans Affairs,2018,MO,Missouri,280962700.94
Environmental Protection Agency,2018,VA,Virginia,279347976.31
Department of Education,2018,SD,South Dakota,276475547.70
Department of Veterans Affairs,2018,SD,South Dakota,261579226.12
Department of Veterans Affairs,2018,SC,South Carolina,256786994.35
Department of Energy,2018,WV,West Virginia,252835008.08
Department of Veterans Affairs,2018,WV,West Virginia,251747679.23
Agency for International Development,2018,MD,Maryland,248913412.18
Department of Veterans Affairs,2018,IN,Indiana,246358883.22
Department of Energy,2018,VA,Virginia,236796498.49
Department of Education,2018,ND,North Dakota,228344169.76
Agency for International Development,2018,NC,North Carolina,209631898.58
Environmental Protection Agency,2018,IL,Illinois,207977180.55
Environmental Protection Agency,2018,OH,Ohio,203455906.62
Environmental Protection Agency,2018,DC,District of Columbia,202406767.31
Agency for International Development,2018,MA,Massachusetts,202341385.93
Department of Housing and Urban Development,2018,CA,California,198406376.54
Department of Energy,2018,LA,Louisiana,196360102.81
Department of Energy,2018,MA,Massachusetts,190097755.27
Environmental Protection Agency,2018,MA,Massachusetts,189969166.68
Environmental Protection Agency,2018,PA,Pennsylvania,189634991.77
Environmental Protection Agency,2018,MI,Michigan,185160243.22
Department of Education,2018,VT,Vermont,182232278.00
Department of Education,2018,WY,Wyoming,173582114.22
Agency for International Development,2018,VA,Virginia,173003698.53
Department of Energy,2018,NJ,New Jersey,169929117.92
Environmental Protection Agency,2018,NC,North Carolina,169592127.07
Department of Energy,2018,TX,Texas,166286247.92
Department of Housing and Urban Development,2018,TX,Texas,163001327.93
Environmental Protection Agency,2018,FL,Florida,160916040.59
Environmental Protection Agency,2018,WA,Washington,148672251.19
Environmental Protection Agency,2018,MD,Maryland,147749348.96
Environmental Protection Agency,2018,WI,Wisconsin,147190334.91
Environmental Protection Agency,2018,NJ,New Jersey,138751398.89
Department of Veterans Affairs,2018,LA,Louisiana,134814211.68
Department of Veterans Affairs,2018,OR,Oregon,133797484.21
Department of Veterans Affairs,2018,MS,Mississippi,131287166.47
Department of Housing and Urban Development,2018,VA,Virginia,130264843.38
Department of Veterans Affairs,2018,AR,Arkansas,122136358.94
Department of Veterans Affairs,2018,NE,Nebraska,121519426.79
Department of Veterans Affairs,2018,CT,Connecticut,116718634.80
Department of Veterans Affairs,2018,AL,Alabama,114040951.07
Department of State,2018,MD,Maryland,111620902.88
Department of Veterans Affairs,2018,KY,Kentucky,106856703.82
Environmental Protection Agency,2018,GA,Georgia,106362893.09
Environmental Protection Agency,2018,CO,Colorado,102598289.59
Department of Veterans Affairs,2018,IA,Iowa,102106973.30
Department of State,2018,SC,South Carolina,100080170.62
Department of Energy,2018,KY,Kentucky,99766809.60
Department of State,2018,CA,California,99449812.64
Environmental Protection Agency,2018,AK,Alaska,97550038.89
Department of Energy,2018,NC,North Carolina,95234663.68
Department of Energy,2018,IA,Iowa,94510200.69
Environmental Protection Agency,2018,MO,Missouri,92567415.07
Environmental Protection Agency,2018,MN,Minnesota,91500414.89
Department of State,2018,FL,Florida,89871805.73
Department of Housing and Urban Development,2018,DC,District of Columbia,89566101.83
Department of Energy,2018,WI,Wisconsin,88349781.23
Environmental Protection Agency,2018,IN,Indiana,85120857.80
Department of State,2018,NC,North Carolina,84916842.05
Department of Veterans Affairs,2018,NH,New Hampshire,84786142.41
Environmental Protection Agency,2018,PR,Puerto Rico,82913306.02
Environmental Protection Agency,2018,OK,Oklahoma,81631358.27
Department of Veterans Affairs,2018,PR,Puerto Rico,81536555.23
Department of Veterans Affairs,2018,NM,New Mexico,81509629.92
Agency for International Development,2018,NY,New York,81484625.15
Environmental Protection Agency,2018,LA,Louisiana,80376238.79
Environmental Protection Agency,2018,OR,Oregon,80346716.01
Department of Veterans Affairs,2018,NV,Nevada,78994757.81
Environmental Protection Agency,2018,KS,Kansas,78022784.75
Department of Energy,2018,UT,Utah,75844054.83
Department of Energy,2018,GA,Georgia,75578425.43
Environmental Protection Agency,2018,AZ,Arizona,72956852.12
Environmental Protection Agency,2018,MS,Mississippi,72864391.19
Environmental Protection Agency,2018,AL,Alabama,71160753.45
Executive Office of the President,2018,DC,District of Columbia,69164571.19
Department of Energy,2018,OR,Oregon,67015637.03
Department of Veterans Affairs,2018,UT,Utah,65998147.54
Environmental Protection Agency,2018,TN,Tennessee,65835090.22
Department of Housing and Urban Development,2018,MD,Maryland,65618818.40
Department of State,2018,IL,Illinois,62658513.34
Environmental Protection Agency,2018,CT,Connecticut,60921338.20
Environmental Protection Agency,2018,IA,Iowa,59203635.30
Environmental Protection Agency,2018,KY,Kentucky,59003650.38
Agency for International Development,2018,CA,California,58938714.65
Federal Communications Commission,2018,DC,District of Columbia,58765445.20
Corporation for National and Community Service,2018,MA,Massachusetts,58211113.28
Corporation for National and Community Service,2018,CA,California,56994820.79
Department of Energy,2018,AL,Alabama,56566845.72
Department of Housing and Urban Development,2018,NY,New York,56288800.33
Department of Education,2018,GU,Guam,55814319.78
Corporation for National and Community Service,2018,DC,District of Columbia,55809234.17
Department of State,2018,OH,Ohio,55185818.47
Department of Education,2018,VI,U.S. Virgin Islands,54990953.40
Commodity Futures Trading Commission,2018,DC,District of Columbia,53868129.27
Department of Veterans Affairs,2018,OK,Oklahoma,53749703.32
Environmental Protection Agency,2018,WV,West Virginia,53003160.73
Environmental Protection Agency,2018,UT,Utah,52858703.03
Department of Energy,2018,IN,Indiana,51652236.89
Environmental Protection Agency,2018,SC,South Carolina,51393358.06
Consumer Financial Protection Bureau,2018,DC,District of Columbia,50707631.41
Department of Veterans Affairs,2018,RI,Rhode Island,48643540.07
Department of Energy,2018,FL,Florida,48527968.74
Environmental Protection Agency,2018,NV,Nevada,47295063.06
Environmental Protection Agency,2018,ME,Maine,45732444.43
Environmental Protection Agency,2018,NH,New Hampshire,45250114.52
Department of Energy,2018,AZ,Arizona,44631983.11
Department of State,2018,GA,Georgia,43908785.69
Department of Veterans Affairs,2018,ME,Maine,43028538.93
Department of Energy,2018,CT,Connecticut,42933693.68
Department of State,2018,MI,Michigan,42368938.72
Environmental Protection Agency,2018,MT,Montana,41565143.46
Corporation for National and Community Service,2018,NY,New York,41113013.89
Environmental Protection Agency,2018,NM,New Mexico,40957337.15
Denali Commission,2018,AK,Alaska,40271841.08
Department of the Interior,2018,AZ,Arizona,40000000.00
Department of State,2018,WA,Washington,39584996.93
Environmental Protection Agency,2018,AR,Arkansas,39027217.00
Corporation for National and Community Service,2018,MN,Minnesota,38810736.47
Court Services and Offender Supervision Agency,2018,DC,District of Columbia,38262507.97
Corporation for National and Community Service,2018,TX,Texas,37709043.37
Environmental Protection Agency,2018,ID,Idaho,36620739.00
Environmental Protection Agency,2018,RI,Rhode Island,35957251.59
Department of Energy,2018,MN,Minnesota,34957032.47
Department of State,2018,AZ,Arizona,34881188.52
Corporation for National and Community Service,2018,MD,Maryland,34704427.91
Election Assistance Commission,2018,CA,California,34558874.00
Department of Veterans Affairs,2018,ND,North Dakota,34428375.54
Environmental Protection Agency,2018,DE,Delaware,34417218.61
Environmental Protection Agency,2018,VT,Vermont,34305689.00
Environmental Protection Agency,2018,NE,Nebraska,33846580.01
Department of Housing and Urban Development,2018,NC,North Carolina,33214533.07
Environmental Protection Agency,2018,HI,Hawaii,32764724.00
Environmental Protection Agency,2018,ND,North Dakota,31778648.28
Environmental Protection Agency,2018,SD,South Dakota,31492968.79
Department of Veterans Affairs,2018,WY,Wyoming,31025916.57
Department of Veterans Affairs,2018,ID,Idaho,30678420.25
Department of Energy,2018,AR,Arkansas,30026114.99
Department of Veterans Affairs,2018,MT,Montana,29716070.72
Department of Housing and Urban Development,2018,UT,Utah,28378574.36
Department of State,2018,AK,Alaska,27225161.99
Corporation for National and Community Service,2018,VA,Virginia,26762625.62
Department of Energy,2018,ND,North Dakota,26192293.85
Department of Housing and Urban Development,2018,PA,Pennsylvania,25750342.16
Department of State,2018,CT,Connecticut,25492319.51
Agency for International Development,2018,WA,Washington,25467186.00
Department of Veterans Affairs,2018,HI,Hawaii,25453292.33
Department of State,2018,AR,Arkansas,25050204.24
Corporation for National and Community Service,2018,PA,Pennsylvania,24992191.73
Department of State,2018,WV,West Virginia,24552030.19
Department of Energy,2018,OK,Oklahoma,24070884.22
Agency for International Development,2018,RI,Rhode Island,23817706.86
Election Assistance Commission,2018,TX,Texas,23252604.00
Department of Energy,2018,WY,Wyoming,23127780.32
Department of Veterans Affairs,2018,AK,Alaska,22950780.38
Corporation for National and Community Service,2018,FL,Florida,22490661.18
Corporation for National and Community Service,2018,OH,Ohio,21885016.16
Corporation for National and Community Service,2018,IL,Illinois,21850913.71
Department of State,2018,TX,Texas,21349458.77
Consumer Product Safety Commission,2018,MD,Maryland,21094124.03
Department of Veterans Affairs,2018,VT,Vermont,20636103.34
Corporation for National and Community Service,2018,WA,Washington,20337143.98
Department of Veterans Affairs,2018,DE,Delaware,20316426.64
Corporation for National and Community Service,2018,WI,Wisconsin,19541436.92
Election Assistance Commission,2018,NY,New York,19483647.00
Environmental Protection Agency,2018,VI,U.S. Virgin Islands,19299189.00
Department of Education,2018,AS,American Samoa,19200758.65
Election Assistance Commission,2018,FL,Florida,19187003.00
Equal Employment Opportunity Commission,2018,IA,Iowa,17986440.00
Agency for International Development,2018,GA,Georgia,17980615.59
Department of Energy,2018,AK,Alaska,17911677.38
Department of Energy,2018,HI,Hawaii,17549883.97
Department of Energy,2018,DE,Delaware,17284396.21
Export-Import Bank of the United States,2018,DC,District of Columbia,17060078.75
Department of Housing and Urban Development,2018,GA,Georgia,16907388.20
Department of State,2018,MA,Massachusetts,16712345.48
Environmental Protection Agency,2018,WY,Wyoming,16542134.88
Corporation for National and Community Service,2018,MI,Michigan,16348121.22
Corporation for National and Community Service,2018,AZ,Arizona,16270196.55
Environmental Protection Agency,2018,AS,American Samoa,16096100.58
Agency for International Development,2018,VT,Vermont,15807173.57
Federal Communications Commission,2018,VA,Virginia,15702133.13
Agency for International Development,2018,IL,Illinois,15260568.41
Department of Homeland Security,2018,TX,Texas,15152618.00
Corporation for National and Community Service,2018,LA,Louisiana,15075811.73
Environmental Protection Agency,2018,GU,Guam,14861915.00
Department of Homeland Security,2018,NY,New York,14462763.00
Department of Energy,2018,NH,New Hampshire,14265077.34
Corporation for National and Community Service,2018,KY,Kentucky,14054016.21
Consumer Financial Protection Bureau,2018,VA,Virginia,13874462.30
Department of Energy,2018,SD,South Dakota,13836727.27
Corporation for National and Community Service,2018,NC,North Carolina,13730187.50
Department of Housing and Urban Development,2018,FL,Florida,13656575.45
Export-Import Bank of the United States,2018,VA,Virginia,13624807.95
Election Assistance Commission,2018,PA,Pennsylvania,13476156.00
Election Assistance Commission,2018,IL,Illinois,13232290.00
Department of State,2018,AL,Alabama,13198149.93
Department of Energy,2018,NE,Nebraska,13164942.81
Corporation for National and Community Service,2018,MO,Missouri,13072232.00
Corporation for National and Community Service,2018,IA,Iowa,12906404.59
Corporation for National and Community Service,2018,CO,Colorado,12308124.10
Department of Homeland Security,2018,IL,Illinois,12262661.00
Agency for International Development,2018,KS,Kansas,12260819.00
Corporation for National and Community Service,2018,TN,Tennessee,12188701.17
Election Assistance Commission,2018,OH,Ohio,12186021.00
Department of Education,2018,MP,Northern Mariana Islands,12176900.00
Department of State,2018,OK,Oklahoma,12133222.95
Corporation for National and Community Service,2018,UT,Utah,12091017.75
Federal Communications Commission,2018,MD,Maryland,11591854.19
Agency for International Development,2018,MI,Michigan,11514467.22
Equal Employment Opportunity Commission,2018,DC,District of Columbia,11302891.82
Environmental Protection Agency,2018,MP,Northern Mariana Islands,11269632.03
Corporation for National and Community Service,2018,GA,Georgia,11131670.47
Department of State,2018,NH,New Hampshire,11043472.57
Corporation for National and Community Service,2018,OR,Oregon,10717379.91
Election Assistance Commission,2018,MI,Michigan,10706992.00
Department of Energy,2018,MS,Mississippi,10672139.73
Election Assistance Commission,2018,NC,North Carolina,10373237.00
Election Assistance Commission,2018,GA,Georgia,10305783.00
Agency for International Development,2018,MN,Minnesota,9929303.20
Agency for International Development,2018,WI,Wisconsin,9876633.80
Election Assistance Commission,2018,NJ,New Jersey,9757450.00
Federal Election Commission,2018,DC,District of Columbia,9613515.82
Department of State,2018,CO,Colorado,9432191.53
Department of Energy,2018,KS,Kansas,9414276.05
Department of Energy,2018,ME,Maine,9410551.12
Corporation for National and Community Service,2018,IN,Indiana,9374726.75
Election Assistance Commission,2018,VA,Virginia,9170731.00
Corporation for National and Community Service,2018,NJ,New Jersey,9136038.77
Agency for International Development,2018,IN,Indiana,9022791.76
Department of Energy,2018,MT,Montana,8897184.33
Corporation for National and Community Service,2018,MS,Mississippi,8559865.40
Corporation for National and Community Service,2018,KS,Kansas,8532174.53
Department of State,2018,OR,Oregon,8333139.64
Corporation for National and Community Service,2018,MT,Montana,8045337.59
Department of Energy,2018,VT,Vermont,7941598.23
Election Assistance Commission,2018,WA,Washington,7907768.00
Election Assistance Commission,2018,MA,Massachusetts,7890854.00
Department of State,2018,MO,Missouri,7822300.52
Corporation for National and Community Service,2018,SC,South Carolina,7757095.92
Agency for International Development,2018,TX,Texas,7691606.50
Election Assistance Commission,2018,IN,Indiana,7595088.00
Election Assistance Commission,2018,TN,Tennessee,7565418.00
Corporation for National and Community Service,2018,AL,Alabama,7564835.41
Election Assistance Commission,2018,AZ,Arizona,7463675.00
Department of Homeland Security,2018,FL,Florida,7456344.00
Corporation for National and Community Service,2018,WV,West Virginia,7302570.40
Department of State,2018,MN,Minnesota,7268023.82
Election Assistance Commission,2018,MO,Missouri,7230625.00
Equal Employment Opportunity Commission,2018,ND,North Dakota,7086521.18
Election Assistance Commission,2018,MD,Maryland,7063699.00
Department of State,2018,NJ,New Jersey,7063164.71
Election Assistance Commission,2018,WI,Wisconsin,6978318.00
Department of State,2018,PA,Pennsylvania,6810253.87
Corporation for National and Community Service,2018,OK,Oklahoma,6763720.82
Department of Housing and Urban Development,2018,CO,Colorado,6729854.68
Corporation for National and Community Service,2018,NH,New Hampshire,6667087.00
Corporation for National and Community Service,2018,CT,Connecticut,6648321.13
Election Assistance Commission,2018,MN,Minnesota,6595610.00
Department of State,2018,DE,Delaware,6558509.75
Election Assistance Commission,2018,CO,Colorado,6342979.00
Corporation for National and Community Service,2018,AR,Arkansas,6256592.31
Corporation for National and Community Service,2018,ME,Maine,6240422.74
Election Assistance Commission,2018,AL,Alabama,6160393.00
Department of State,2018,NM,New Mexico,6119704.25
Election Assistance Commission,2018,SC,South Carolina,6040794.00
Election Assistance Commission,2018,LA,Louisiana,5889487.00
Equal Employment Opportunity Commission,2018,VA,Virginia,5881719.05
Department of Homeland Security,2018,CA,California,5846871.00
Election Assistance Commission,2018,KY,Kentucky,5773423.00
Delta Regional Authority,2018,MS,Mississippi,5569386.00
Election Assistance Commission,2018,OR,Oregon,5362981.00
Election Assistance Commission,2018,OK,Oklahoma,5196017.00
Election Assistance Commission,2018,CT,Connecticut,5120554.00
Delta Regional Authority,2018,LA,Louisiana,5059911.00
Corporation for National and Community Service,2018,NE,Nebraska,4937272.18
Corporation for National and Community Service,2018,NV,Nevada,4922442.33
Corporation for National and Community Service,2018,HI,Hawaii,4826654.51
Agency for International Development,2018,CO,Colorado,4778783.65
Department of Energy,2018,RI,Rhode Island,4718806.37
Election Assistance Commission,2018,IA,Iowa,4608084.00
Corporation for National and Community Service,2018,VT,Vermont,4502671.22
Election Assistance Commission,2018,MS,Mississippi,4483541.00
Election Assistance Commission,2018,AR,Arkansas,4475015.00
Corporation for National and Community Service,2018,PR,Puerto Rico,4470486.09
Defense Nuclear Facilities Safety Board,2018,DC,District of Columbia,4429716.40
Election Assistance Commission,2018,KS,Kansas,4383595.00
Department of Homeland Security,2018,DC,District of Columbia,4349988.00
Election Assistance Commission,2018,NV,Nevada,4277723.00
Department of State,2018,HI,Hawaii,4242718.57
Election Assistance Commission,2018,UT,Utah,4111052.00
Department of State,2018,WI,Wisconsin,4003042.32
Corporation for National and Community Service,2018,NM,New Mexico,3892885.04
Department of Homeland Security,2018,NJ,New Jersey,3886353.00
Export-Import Bank of the United States,2018,NY,New York,3856423.89
Election Assistance Commission,2018,NM,New Mexico,3699470.00
Consumer Financial Protection Bureau,2018,NJ,New Jersey,3690826.00
Election Assistance Commission,2018,PR,Puerto Rico,3676962.00
Delta Regional Authority,2018,MO,Missouri,3618369.00
Election Assistance Commission,2018,WV,West Virginia,3611943.00
Department of Housing and Urban Development,2018,MA,Massachusetts,3531065.72
Election Assistance Commission,2018,NE,Nebraska,3496936.00
Corporation for National and Community Service,2018,RI,Rhode Island,3479275.07
Federal Mine Safety and Health Review Commission,2018,DC,District of Columbia,3456971.53
Delta Regional Authority,2018,AR,Arkansas,3378165.00
Delta Regional Authority,2018,AL,Alabama,3354949.00
Election Assistance Commission,2018,ID,Idaho,3229896.00
Department of Veterans Affairs,2018,AS,American Samoa,3138106.26
Department of Homeland Security,2018,MA,Massachusetts,3135920.00
Election Assistance Commission,2018,HI,Hawaii,3134080.00
Election Assistance Commission,2018,ME,Maine,3130979.00
Department of State,2018,KY,Kentucky,3107123.98
Election Assistance Commission,2018,NH,New Hampshire,3102253.00
Equal Employment Opportunity Commission,2018,WV,West Virginia,3095360.00
Agency for International Development,2018,FL,Florida,3061179.23
Federal Election Commission,2018,AK,Alaska,3034019.76
Election Assistance Commission,2018,DC,District of Columbia,3006162.00
Election Assistance Commission,2018,DE,Delaware,3000000.00
Election Assistance Commission,2018,AK,Alaska,3000000.00
Election Assistance Commission,2018,ND,North Dakota,3000000.00
Election Assistance Commission,2018,RI,Rhode Island,3000000.00
Election Assistance Commission,2018,SD,South Dakota,3000000.00
Election Assistance Commission,2018,MT,Montana,3000000.00
Election Assistance Commission,2018,WY,Wyoming,3000000.00
Election Assistance Commission,2018,VT,Vermont,3000000.00
Department of State,2018,VT,Vermont,2934424.01
Corporation for National and Community Service,2018,DE,Delaware,2855618.04
Federal Election Commission,2018,VA,Virginia,2782627.30
Federal Maritime Commission,2018,DC,District of Columbia,2714778.33
Department of State,2018,MS,Mississippi,2679310.98
Delta Regional Authority,2018,TN,Tennessee,2665000.00
Federal Communications Commission,2018,IL,Illinois,2659566.03
Department of State,2018,ID,Idaho,2654894.66
Corporation for National and Community Service,2018,AK,Alaska,2580729.17
Corporation for National and Community Service,2018,ID,Idaho,2497993.03
Department of Homeland Security,2018,PA,Pennsylvania,2494853.00
Department of Homeland Security,2018,MI,Michigan,2447809.00
Equal Employment Opportunity Commission,2018,CA,California,2432670.92
Agency for International Development,2018,NJ,New Jersey,2414707.92
Department of Housing and Urban Development,2018,NE,Nebraska,2412772.70
Department of Veterans Affairs,2018,GU,Guam,2404577.12
Department of State,2018,IA,Iowa,2398024.57
Consumer Financial Protection Bureau,2018,MD,Maryland,2333769.14
Department of Housing and Urban Development,2018,AK,Alaska,2317633.33
Delta Regional Authority,2018,IL,Illinois,2266136.00
Agency for International Development,2018,AZ,Arizona,2247688.00
Corporation for National and Community Service,2018,WY,Wyoming,2241013.52
Corporation for National and Community Service,2018,GU,Guam,2187162.07
Agency for International Development,2018,LA,Louisiana,2067366.34
Federal Communications Commission,2018,GA,Georgia,2048031.88
Department of Homeland Security,2018,MS,Mississippi,1999998.00
Department of Homeland Security,2018,AZ,Arizona,1903028.00
Court Services and Offender Supervision Agency,2018,VA,Virginia,1882522.45
Corporation for National and Community Service,2018,ND,North Dakota,1839292.11
Department of Homeland Security,2018,MD,Maryland,1818454.00
Consumer Financial Protection Bureau,2018,CA,California,1814567.90
Federal Communications Commission,2018,CA,California,1781094.57
Commodity Futures Trading Commission,2018,MD,Maryland,1747973.00
Department of Homeland Security,2018,WA,Washington,1740768.00
Delta Regional Authority,2018,KY,Kentucky,1740292.00
Federal Labor Relations Authority,2018,DC,District of Columbia,1723624.92
Equal Employment Opportunity Commission,2018,AZ,Arizona,1674273.97
Department of Homeland Security,2018,VA,Virginia,1583227.00
Department of the Interior,2018,UT,Utah,1482169.64
Department of Homeland Security,2018,MN,Minnesota,1478043.00
Federal Mediation and Conciliation Service,2018,VA,Virginia,1418826.73
Department of State,2018,KS,Kansas,1414931.20
Department of State,2018,NE,Nebraska,1410685.99
Department of Homeland Security,2018,OH,Ohio,1390574.00
Department of Housing and Urban Development,2018,IL,Illinois,1389095.70
Federal Mediation and Conciliation Service,2018,MD,Maryland,1364044.80
Department of State,2018,MT,Montana,1362584.36
Consumer Financial Protection Bureau,2018,TX,Texas,1349461.56
Department of Housing and Urban Development,2018,NJ,New Jersey,1325177.99
Consumer Financial Protection Bureau,2018,NC,North Carolina,1321232.16
Agency for International Development,2018,NE,Nebraska,1320857.00
Department of Housing and Urban Development,2018,MN,Minnesota,1306772.74
Department of State,2018,ME,Maine,1281784.68
Committee for Purchase from People Who Are Blind or Severely Disabled,2018,VA,Virginia,1258292.32
Executive Office of the President,2018,MD,Maryland,1251603.86
Equal Employment Opportunity Commission,2018,MD,Maryland,1241965.59
Department of Homeland Security,2018,CO,Colorado,1241470.00
Department of Homeland Security,2018,NV,Nevada,1228505.00
Department of State,2018,UT,Utah,1219274.59
Consumer Financial Protection Bureau,2018,IL,Illinois,1110050.00
Consumer Product Safety Commission,2018,OH,Ohio,1092498.00
Department of State,2018,IN,Indiana,1064674.24
Department of State,2018,SD,South Dakota,1056321.19
Agency for International Development,2018,MO,Missouri,1052665.00
Equal Employment Opportunity Commission,2018,WI,Wisconsin,1022216.87
Consumer Product Safety Commission,2018,VA,Virginia,1018387.95
Department of the Interior,2018,MS,Mississippi,991667.00
Consumer Financial Protection Bureau,2018,MN,Minnesota,963442.25
Corporation for National and Community Service,2018,SD,South Dakota,957958.81
Department of Energy,2018,PR,Puerto Rico,948774.00
Agency for International Development,2018,PA,Pennsylvania,944755.40
Department of Housing and Urban Development,2018,OK,Oklahoma,940952.73
Equal Employment Opportunity Commission,2018,GA,Georgia,911886.40
Federal Mediation and Conciliation Service,2018,DC,District of Columbia,882926.61
Department of Homeland Security,2018,IN,Indiana,804205.00
Federal Election Commission,2018,MD,Maryland,777853.17
Executive Office of the President,2018,FL,Florida,766266.67
Council of the Inspectors General on Integrity and Efficiency,2018,DC,District of Columbia,759254.59
Agency for International Development,2018,TN,Tennessee,750000.00
Department of Housing and Urban Development,2018,KY,Kentucky,741504.00
Department of Homeland Security,2018,GA,Georgia,731707.00
Equal Employment Opportunity Commission,2018,SC,South Carolina,731650.00
Department of State,2018,NV,Nevada,714672.23
Equal Employment Opportunity Commission,2018,NY,New York,702422.12
Department of Homeland Security,2018,NC,North Carolina,670238.00
Commodity Futures Trading Commission,2018,VA,Virginia,621635.58
Election Assistance Commission,2018,AS,American Samoa,600000.00
Election Assistance Commission,2018,VI,U.S. Virgin Islands,600000.00
Election Assistance Commission,2018,GU,Guam,600000.00
Department of Homeland Security,2018,TN,Tennessee,556142.00
Consumer Product Safety Commission,2018,MA,Massachusetts,518564.59
Corporation for National and Community Service,2018,VI,U.S. Virgin Islands,516028.00
Consumer Financial Protection Bureau,2018,NY,New York,505064.82
Department of Homeland Security,2018,SD,South Dakota,499898.00
Export-Import Bank of the United States,2018,MD,Maryland,489191.90
Court Services and Offender Supervision Agency,2018,MD,Maryland,477277.12
Department of Homeland Security,2018,OK,Oklahoma,475000.00
Agency for International Development,2018,AR,Arkansas,467378.00
Department of Homeland Security,2018,MO,Missouri,466317.00
Department of Energy,2018,AS,American Samoa,440216.00
Department of State,2018,PR,Puerto Rico,412393.93
Department of Energy,2018,VI,U.S. Virgin Islands,400395.79
Department of Homeland Security,2018,OR,Oregon,400000.00
Equal Employment Opportunity Commission,2018,IN,Indiana,391220.00
Consumer Product Safety Commission,2018,CA,California,385257.44
Executive Office of the President,2018,NY,New York,384460.00
Corporation for National and Community Service,2018,MP,Northern Mariana Islands,380885.00
Equal Employment Opportunity Commission,2018,FL,Florida,369595.46
Federal Communications Commission,2018,WV,West Virginia,367000.00
Department of Homeland Security,2018,WI,Wisconsin,363560.00
Consumer Product Safety Commission,2018,PA,Pennsylvania,362412.01
Consumer Product Safety Commission,2018,CT,Connecticut,355442.00
Federal Mediation and Conciliation Service,2018,CA,California,344493.62
Department of Housing and Urban Development,2018,MO,Missouri,339467.78
Equal Employment Opportunity Commission,2018,LA,Louisiana,335293.59
Consumer Product Safety Commission,2018,NY,New York,331683.48
Department of Housing and Urban Development,2018,NM,New Mexico,315738.70
Department of Homeland Security,2018,KY,Kentucky,300000.00
Department of Homeland Security,2018,CT,Connecticut,300000.00
Department of Veterans Affairs,2018,VI,U.S. Virgin Islands,299337.80
Administrative Conference of the U.S.,2018,DC,District of Columbia,294906.00
Commodity Futures Trading Commission,2018,NY,New York,294685.55
Department of Energy,2018,GU,Guam,289433.24
Equal Employment Opportunity Commission,2018,KY,Kentucky,289429.24
Consumer Product Safety Commission,2018,MI,Michigan,276806.38
Federal Election Commission,2018,CO,Colorado,273301.93
Consumer Product Safety Commission,2018,TX,Texas,265517.81
Equal Employment Opportunity Commission,2018,ME,Maine,259700.00
Consumer Financial Protection Bureau,2018,MA,Massachusetts,259563.60
Federal Mediation and Conciliation Service,2018,NJ,New Jersey,258504.75
Consumer Product Safety Commission,2018,AR,Arkansas,251152.00
Department of Homeland Security,2018,IA,Iowa,250000.00
Consumer Financial Protection Bureau,2018,CO,Colorado,248575.00
Equal Employment Opportunity Commission,2018,MI,Michigan,247640.67
Department of Energy,2018,MP,Northern Mariana Islands,231862.00
Export-Import Bank of the United States,2018,PA,Pennsylvania,225000.00
Equal Employment Opportunity Commission,2018,PR,Puerto Rico,209200.00
Department of Housing and Urban Development,2018,CT,Connecticut,202770.00
Consumer Product Safety Commission,2018,AZ,Arizona,202263.00
Equal Employment Opportunity Commission,2018,NC,North Carolina,200804.32
Equal Employment Opportunity Commission,2018,MO,Missouri,199611.78
Consumer Product Safety Commission,2018,IL,Illinois,188801.59
Consumer Product Safety Commission,2018,GA,Georgia,186264.26
Export-Import Bank of the United States,2018,TX,Texas,181391.05
Consumer Product Safety Commission,2018,NC,North Carolina,177208.75
Department of State,2018,ND,North Dakota,169778.00
Federal Election Commission,2018,NC,North Carolina,168000.00
